Simulation,Category,Object,Parameter,Data File
REAL_TIME,Generator,218,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,218,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,219,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,219,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,219,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,219,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,221,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,221,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,221,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,221,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,225,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,225,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,225,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,225,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,233,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,233,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,233,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,233,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,238,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,238,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,238,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,238,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,240,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,240,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,240,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,240,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,254,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,254,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,254,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,254,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,255,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,255,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,255,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,255,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,258,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,258,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,258,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,258,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,260,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,260,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,260,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,260,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,265,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,265,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,265,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,265,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,273,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,273,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,273,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,273,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,276,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,276,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,276,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,276,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,277,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,277,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,277,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,277,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,278,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,278,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,278,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,278,PMax MW,REAL_TIME_solar.csv
DAY_AHEAD,Generator,282,PMin MW,DAY_AHEAD_solar.csv
DAY_AHEAD,Generator,282,PMax MW,DAY_AHEAD_solar.csv
REAL_TIME,Generator,282,PMin MW,REAL_TIME_solar.csv
REAL_TIME,Generator,282,PMax MW,REAL_TIME_solar.csv
