GEN UID,Bus ID,Unit Type,Fuel,MW Inj,MVAR Inj,V Setpoint p.u.,PMax MW,PMin MW,QMax MVAR,QMin MVAR,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fuel Price $/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,Output_pct_4,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4,capex1,capex2,capex3,fuel_cost1,fuel_cost2,fuel_cost3,fixed_ops1,fixed_ops2,fixed_ops3,var_ops1,var_ops2,var_ops3
226,86,CT,G,,,1,102.7,30.81,57.51,-6.57,8,6,,,,,,,,75,1,0,1,,,,156.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
227,54,CT,G,,,1,1189.9,356.97,666.34,-76.15,8,6,,,,,,,,49,1,0,1,,,,663.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
228,44,CT,G,,,1,10.2,3.06,5.19,-1.13,8,6,,,,,,,,31,1,0,1,,,,208.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
229,44,CT,G,,,1,918.3,275.49,514.25,-58.77,8,6,,,,,,,,7,1,0,1,,,,2112.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
230,91,CT,G,,,1,1690.0,507.0,787.54,-206.18,8,6,,,,,,,,66,1,0,1,,,,1637.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
231,91,CT,G,,,1,101.9,30.57,57.06,-6.52,8,6,,,,,,,,48,1,0,1,,,,600.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
232,91,COAL,C,,,1,939.7,281.91,526.23,-60.14,12,24,,,,,,,,368,1,0,1,,,,2470.0,18.93942,,,,3009.084047,2863.00038,2715.719307,19.27003,19.73475,18.93942,73.16,71.08,69.84,7.85,7.56,7.44
233,91,PV,S,,,1,14.33333333,0.0,2.41,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
234,91,CT,G,,,1,643.6,193.08,360.42,-41.19,8,6,,,,,,,,25,1,0,1,,,,2859.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
235,65,CT,G,,,1,4008.4,1202.52,1867.91,-489.02,8,6,,,,,,,,11,1,0,1,,,,1913.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
236,31,WIND,W,,,1,530.1000171,0.0,324.86,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
237,19,WIND,W,,,1,522.0000273,0.0,320.32,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
238,49,PV,S,,,1,136.6666667,0.0,22.96,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
239,33,CT,G,,,1,15.0,4.5,8.4,-0.96,8,6,,,,,,,,4,1,0,1,,,,419.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
240,15,PV,S,,,1,22.66666667,0.0,3.46,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
241,15,COAL,C,,,1,1176.0,352.8,658.56,-75.26,12,24,,,,,,,,238,1,0,1,,,,2972.0,18.93942,,,,3009.084047,2863.00038,2715.719307,19.27003,19.73475,18.93942,73.16,71.08,69.84,7.85,7.56,7.44
242,52,CT,G,,,1,1795.4,538.62,836.66,-219.04,8,6,,,,,,,,17,1,0,1,,,,3296.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
243,88,CT,G,,,1,376.9,113.07,211.06,-24.12,8,6,,,,,,,,59,1,0,1,,,,37.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
244,33,CT,G,,,1,215.2,64.56,120.51,-13.77,8,6,,,,,,,,75,1,0,1,,,,8.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
245,113,WIND,W,,,1,260.0000216,0.0,144.46,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
246,80,CT,G,,,1,689.4,206.82,386.06,-44.12,8,6,,,,,,,,51,1,0,1,,,,1850.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
247,46,WIND,W,,,1,572.4000116,0.0,290.04,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
248,19,WIND,W,,,1,52.4000231,0.0,57.34,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
249,113,WIND,W,,,1,500.0000227,0.0,308.0,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
250,80,COAL,C,,,1,410.0,123.0,191.06,-50.02,12,24,,,,,,,,153,1,0,1,,,,2184.0,18.93942,,,,3009.084047,2863.00038,2715.719307,19.27003,19.73475,18.93942,73.16,71.08,69.84,7.85,7.56,7.44
251,118,WIND,W,,,1,1088.000015,0.0,530.31,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
252,25,WIND,W,,,1,890.200014,0.0,526.51,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
253,25,CT,G,,,1,1088.2,326.46,609.39,-69.64,8,6,,,,,,,,18,1,0,1,,,,3636.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
254,23,PV,S,,,1,32.0,0.0,4.89,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
255,23,PV,S,,,1,14.66666667,0.0,2.24,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
256,23,CT,G,,,1,932.0,279.6,434.31,-113.7,8,6,,,,,,,,32,1,0,1,,,,1950.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
257,79,CT,G,,,1,229.6,68.88,128.58,-14.69,8,6,,,,,,,,26,1,0,1,,,,485.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
258,8,PV,S,,,1,28.0,0.0,4.28,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
259,8,CT,G,,,1,892.0,267.6,415.67,-108.82,8,6,,,,,,,,22,1,0,1,,,,3228.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
260,108,PV,S,,,1,11.33333333,0.0,1.73,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
261,108,COAL,C,,,1,1444.0,433.2,672.9,-176.17,12,24,,,,,,,,321,1,0,1,,,,1423.0,18.93942,,,,3009.084047,2863.00038,2715.719307,19.27003,19.73475,18.93942,73.16,71.08,69.84,7.85,7.56,7.44
262,17,CT,G,,,1,517.0,155.1,289.52,-33.09,8,6,,,,,,,,17,1,0,1,,,,804.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
263,29,CT,G,,,1,263.6,79.08,147.62,-16.87,8,6,,,,,,,,10,1,0,1,,,,9.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
264,29,CT,G,,,1,44.2,13.26,24.75,-2.83,8,6,,,,,,,,27,1,0,1,,,,149.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
265,70,PV,S,,,1,136.6666667,0.0,22.96,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
266,70,WIND,W,,,1,96.99998813,0.0,26.32,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
267,70,WIND,W,,,1,119.1999881,0.0,0.0,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
268,2,CT,G,,,1,170.4,51.12,95.42,-10.91,8,6,,,,,,,,32,1,0,1,,,,101.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
269,2,COAL,C,,,1,801.0,240.3,448.56,-51.26,12,24,,,,,,,,173,1,0,1,,,,2476.0,18.93942,,,,3009.084047,2863.00038,2715.719307,19.27003,19.73475,18.93942,73.16,71.08,69.84,7.85,7.56,7.44
270,120,WIND,W,,,1,578.9999877,0.0,296.24,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
271,12,CT,G,,,1,1082.2,324.66,504.31,-132.03,8,6,,,,,,,,60,1,0,1,,,,2124.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
272,30,WIND,W,,,1,501.3000962,0.0,308.73,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
273,120,PV,S,,,1,47.66666667,0.0,7.28,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
274,120,WIND,W,,,1,746.3999878,0.0,389.98,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
275,120,WIND,W,,,1,1038.999988,0.0,553.84,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
276,35,PV,S,,,1,10.66666667,0.0,1.63,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
277,34,PV,S,,,1,13.33333333,0.0,2.04,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
278,34,PV,S,,,1,21.33333333,0.0,3.26,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
279,34,WIND,W,,,1,882.00004,0.0,434.31,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
280,26,CT,G,,,1,559.0,167.7,313.04,-35.78,8,6,,,,,,,,8,1,0,1,,,,1485.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
281,26,WIND,W,,,1,56.09998349,0.0,3.42,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,1206.0,955.919273,908.1233094,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
282,26,PV,S,,,1,508.3333333,0.0,85.4,0.0,0,0,,,,,,,,0,1,0,1,,,,0.0,0.0,,,,981.7075546,754.3966071,720.7850088,0.0,0.0,0.0,18.1653519,15.22157173,14.72060919,0.0,0.0,0.0
ct_fe_1_2-c,1,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_1_3-c,1,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_8_1-c,8,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_8_2-c,8,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_8_3-c,8,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_15_1-c,15,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_15_3-c,15,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_17_1-c,17,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_17_2-c,17,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_17_3-c,17,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_18_1-c,18,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_18_2-c,18,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_18_3-c,18,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_19_1-c,19,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_19_2-c,19,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_19_3-c,19,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_23_1-c,23,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_23_2-c,23,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_23_3-c,23,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_32_1-c,32,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_32_2-c,32,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_32_3-c,32,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_33_1-c,33,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_33_2-c,33,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_33_3-c,33,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_35_1-c,35,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_35_2-c,35,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_35_3-c,35,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_36_1-c,36,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_40_1-c,40,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_40_2-c,40,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_40_3-c,40,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_42_1-c,42,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_42_2-c,42,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_42_3-c,42,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_43_3-c,43,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_44_3-c,44,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_49_1-c,49,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_49_2-c,49,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_54_1-c,54,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_54_2-c,54,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_58_1-c,58,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_58_2-c,58,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_58_3-c,58,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_61_1-c,61,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_61_2-c,61,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_61_3-c,61,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_63_1-c,63,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_63_2-c,63,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_63_3-c,63,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_65_1-c,65,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_65_2-c,65,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_65_3-c,65,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
ct_fe_66_1-c,66,CT,G,,,1,992.0,297.6,,,8,6,,,,,,,,0,1,0,1,,,,0.0,22.80128,,,,958.3056411,928.7012334,908.9649616,21.62404,18.03036,22.80128,26.87,26.87,26.87,1.76,1.76,1.76
