GEN UID,Bus ID,Unit Type,Fuel,MW Inj,MVAR Inj,V Setpoint p.u.,PMax MW,PMin MW,QMax MVAR,QMin MVAR,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fuel Price $/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,Output_pct_4,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4,capex1,capex2,capex3,fuel_cost1,fuel_cost2,fuel_cost3,fixed_ops1,fixed_ops2,fixed_ops3,var_ops1,var_ops2,var_ops3
wind_28-c,28,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_29-c,29,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_30-c,30,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_31-c,31,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_32-c,32,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_33-c,33,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_34-c,34,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_35-c,35,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_36-c,36,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_38-c,38,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_40-c,40,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_42-c,42,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_43-c,43,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_44-c,44,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_46-c,46,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_48-c,48,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_49-c,49,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_50-c,50,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_52-c,52,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_53-c,53,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_54-c,54,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_55-c,55,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_57-c,57,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_58-c,58,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_59-c,59,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_61-c,61,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_62-c,62,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_63-c,63,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_65-c,65,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_66-c,66,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_68-c,68,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_70-c,70,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_71-c,71,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_74-c,74,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_76-c,76,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_77-c,77,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_78-c,78,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_79-c,79,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_80-c,80,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_81-c,81,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_82-c,82,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_83-c,83,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_85-c,85,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_86-c,86,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_87-c,87,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_88-c,88,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_89-c,89,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_90-c,90,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_91-c,91,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_92-c,92,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_93-c,93,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_94-c,94,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_98-c,98,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_99-c,99,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_100-c,100,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_101-c,101,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_102-c,102,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_106-c,106,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_107-c,107,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_108-c,108,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_110-c,110,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_111-c,111,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_112-c,112,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_113-c,113,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_115-c,115,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_117-c,117,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_118-c,118,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_119-c,119,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
wind_120-c,120,WIND,W,,,1,200,0.0,,,0,0,,,,,,,,,,0.6,1,,,,,,,,,1206.0,955.9192730414393,908.1233093893674,0.0,0.0,0.0,40.975,38.95,37.489375,0.0,0.0,0.0
